seller_id,seller_city,seller_state,seller_region,n_orders,n_products,revenue
c26a2be5b53b7db6b276280da212a779,nova friburgo,RJ,Sudeste,13,4,7482.0
c273175f7c6c80fb02f051e2fc6d0d72,sao paulo,SP,Sudeste,14,11,1188.23
c286ec035ee04ba81c97508f0b5df544,curitiba,PR,Sul,1,1,294.0
c2bda99904207edd1834f03e0022b007,sao paulo,SP,Sudeste,1,1,39.9
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,SP,Sudeste,13,4,2470.9
c31eff8334d6b3047ed34bebd4d62c36,salto,SP,Sudeste,120,5,12991.61
c3251e13f1bbda6c74e37c160f991e19,porto ferreira,SP,Sudeste,2,2,437.79999999999995
c32fc744b9160ac853450488e3cfea93,ribeirao preto,SP,Sudeste,2,2,65.8
c33847515fa6305ce6feb1e818569f13,brusque,SC,Sul,114,39,15519.85
c33a5c3c983090c8b78a28e65052a20d,criciuma,SC,Sul,8,3,559.2
c353f8fc0ce8344999f17d578eb69a5e,porto alegre,RS,Sul,2,1,175.98
c35672b10ad50968f567ea3f4b91e877,mesquita,RJ,Sudeste,18,3,1150.57
c35affa65afd250151285c5917fc1c8a,sao paluo,SP,Sudeste,8,8,4779.92
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,SP,Sudeste,1,1,188.9
c37b2059d4f90d4feead554e5246565e,sao paulo,SP,Sudeste,12,10,839.3
c3867b4666c7d76867627c2f7fb22e21,guara,SP,Sudeste,228,96,34666.9
c394e193cda3b4225ff2094d32184849,sao paulo,SP,Sudeste,2,1,3134.8900000000003
c398bc00a606d33758afd91f4e64fd15,rio de janeiro,RJ,Sudeste,2,1,150.0
c3aad7dc65449ae90a5e9c3c6c1e78e0,auriflama/sp,SP,Sudeste,6,5,510.0
c3acdfac4e3e97ff87529454fbc03642,sao paulo,SP,Sudeste,12,9,16788.0
c3cfdc648177fdbbbb35635a37472c53,curitiba,PR,Sul,278,111,43048.18
c3e1abd72a42fe690fcd89cf5720fe29,mogi guacu,SP,Sudeste,13,5,1798.61
c3e2398fcc7e581cda2e546557bf6968,sao paulo,SP,Sudeste,1,1,14.9
c3ee2331a724e6fc02c4b698b57a73f3,sao paulo,SP,Sudeste,2,2,1347.0
c3f5668699a1b04c0fa61ecea1e2bff6,apucarana,PR,Sul,3,3,407.81
c3fe93ba3085f92855c97e57f38c8c05,curitiba,PR,Sul,6,5,219.0
c42fd8e4d47dfb18ce5222f2dd7752f9,osasco,SP,Sudeste,6,8,417.99
c43d924a0f1688ee9fae0efcd6f539d4,rio de janeiro,RJ,Sudeste,1,1,29.9
c447f8dd3ed213f291d65ef074a268eb,assis,SP,Sudeste,7,4,655.0
c458e2045a8aa8964f8879af03fdcce6,sao caetano do sul,SP,Sudeste,4,4,494.91
c4af86330efa7a2620772227d2d670c9,mogi das cruzes,SP,Sudeste,4,1,5396.0
c4d51195486dc781531876a7d00453d8,presidente prudente,SP,Sudeste,17,6,11468.98
c4f7fee5b0db50e87766f5a4d1b1b758,sorocaba,SP,Sudeste,5,4,2762.0299999999997
c4fabeea6e569d42d02993bb1f4f1cbc,fortaleza,CE,Nordeste,11,3,859.3000000000001
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,curitiba,PR,Sul,15,5,1567.9
c500367424994318b9e779ff1ae9a330,paulinia,SP,Sudeste,9,8,4346.4
c510bc1718f0f2961eaa42a23330681a,indaiatuba,SP,Sudeste,12,11,10141.0
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,SP,Sudeste,6,3,649.94
c52c644cc0dc85121207a27013efc6af,tiradentes,MG,Sudeste,1,1,397.8
c53bcd3be457a342a97e39e5a9f0be22,neopolis,SE,Nordeste,5,3,509.5
c54679b132454625907c773d273d4126,guaruja,SP,Sudeste,7,2,1032.0
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,SP,Sudeste,6,4,134.0
c5ebe6598748b0aeaa61cfb820478b92,lajeado,RS,Sul,3,3,297.0
c5f7e746b7e6d07def6c0dae9903279b,curitiba,PR,Sul,10,5,1429.0
c5f7feb04a6a1fb3596322bfc3cf1917,sao caetano do sul,SP,Sudeste,11,10,1720.6
c60b801f2d52c7f7f91de00870882a75,guarulhos,SP,Sudeste,39,16,11296.5
c611f4ce9ce875bcc063fa97fd4d7d12,atibaia,SP,Sudeste,1,1,319.0
c6218512d16fcac0af02fe92691cf274,contagem,MG,Sudeste,8,4,674.0
c6381b1321d7d97717a5bb4ed5b77882,sao paulo,SP,Sudeste,2,3,66.0
c6381d2d013342748761e906d45aff76,portao,RS,Sul,15,7,2042.98
c64a2aec32cc408a8a4c6d7c46017f91,imbe,RS,Sul,9,2,3221.5
c66dccfb3f109511246da627dd5a2498,registro,SP,Sudeste,44,43,12182.55
c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,RS,Sul,14,13,1825.68
c68fb906c8f4b4b946d8386bfa6e5467,jaboticabal,SP,Sudeste,45,36,4541.16
c6a7539d424a8402232c2228d7a03c5e,sao paulo,SP,Sudeste,10,1,607.5
c6bda72e4dbf5c5866b13cb1810c6d03,sao paulo,SP,Sudeste,59,27,14059.380000000001
c70a353f02429c00775a46a75fb787da,sao paulo,SP,Sudeste,6,4,242.0
c70c1b0d8ca86052f45a432a38b73958,hortolandia,SP,Sudeste,260,65,36289.15
c714262700f93defc16bf17a51a4cb23,sao paulo,SP,Sudeste,4,4,421.8
c716e0b86ed568878475b60fbb6323ad,rio de janeiro,SP,Sudeste,1,1,35.0
c7246702dc991a06d788120dc7544391,fortaleza,CE,Nordeste,1,1,54.86
c72de06d72748d1a0dfb2125be43ba63,guanambi,BA,Nordeste,21,8,17522.0
c731d18cea9bf687ffee82a241c25b11,concordia,SC,Sul,24,18,3662.0
c747d5b92c7648417faea95d36d763e8,pacatuba,CE,Nordeste,1,1,139.0
c74f14c1e26cf1bd5bd34b6a1e274426,sao miguel do oeste,SC,Sul,1,1,39.0
c76d418370990614e89e956c7a7567d9,taboao da serra,SP,Sudeste,2,1,305.24
c79151301b9d90985d1fa52879213105,maringa,PR,Sul,3,2,267.09999999999997
c794dab4928dd97beb41d05514441e86,artur nogueira,SP,Sudeste,16,9,1312.3999999999999
c7a0a13cbcf29d5ce51c8f80afdc0b89,laurentino,SC,Sul,8,4,483.08
c7b7db6c8f3c64a7cc1afa634db21d50,sao paulo,SP,Sudeste,1,1,1489.0
c7bb64409aa480bb7d0335faaaf3d242,joinville,SC,Sul,4,2,97.6
c7dcd301ecfe5ab7f778ac172cf74be7,belo horizonte,MG,Sudeste,3,3,407.79
c7fdb77fdbff3c41981bc52f787e959e,santo andre,SP,Sudeste,9,8,658.48
c8025364abeecb115431bf95c11a747f,porto alegre,RS,Sul,2,2,928.0
c8143b3069f6746a77421b5ce30a450c,abadia de goias,GO,Centro-Oeste,1,1,142.47
c826c40d7b19f62a09e2d7c5e7295ee2,guarulhos,SP,Sudeste,1,1,110.77
c840d3fdbba0790404fdae73d253b253,curitiba,PR,Sul,9,7,4522.28
c8417879a15366a17c30af34c798c332,sao paulo,SP,Sudeste,24,14,1715.0
c84592044b180dec206770c38603814b,sao paulo,SP,Sudeste,14,5,491.94000000000005
c8467937e403e76a8ee9f0ab13f6f5ef,pocos de caldas,MG,Sudeste,30,6,1853.79
c847e075301870dd144a116762eaff9a,uberaba,MG,Sudeste,41,5,15248.800000000001
c864036feaab8c1659f65ea4faebe1da,campo largo,PR,Sul,58,29,10454.2
c8660dcf9ba70575f45d80fe28c27713,sao paulo,SP,Sudeste,4,2,335.0
c8665a4dd081a2c436b1cd921079d0d9,pitangueiras,SP,Sudeste,1,1,79.39
c8771b1a10bb99bb34d3c459c5cffb53,tocantins,SP,Sudeste,1,1,64.9
c878515173c84a492ebe50d6b493230b,itaipulandia,PR,Sul,9,6,1118.84
c87abc38c8ed3240861729e1aeadf221,sao paulo,SP,Sudeste,1,1,133.0
c89cf7c468a48af70aada384e722f9e2,petropolis,RJ,Sudeste,14,7,745.0
c8b0e2b0a7095e5d8219575d5e7e1181,itaquaquecetuba,SP,Sudeste,84,58,12170.210000000001
c8b3445d737de6befde0c88ede534a5e,sao paulo,SP,Sudeste,30,7,3149.04
c8c1bea22194a4eefa2dc9a9fa89f536,porto belo,SC,Sul,7,3,1266.0
c8cc60ffd415254af5d9b9f34f32c369,sorocaba,SP,Sudeste,8,7,722.2
c8e135e7b21ecbc36c1153a29d2f5a06,sao paulo,SP,Sudeste,7,5,1165.5
c963a25b8671419c6ce9eebe8fd03218,angra dos reis rj,RJ,Sudeste,1,1,49.0
c97aa4ee7420f937da13b7f9e2228b99,novo hamburgo,RS,Sul,1,1,29.9
c990d6cf976a5718aaedc539f383ab88,paulinia,SP,Sudeste,8,4,183.1
c9a06ece156bb057372c68718ec8909b,brasilia,DF,Centro-Oeste,11,2,3849.0
c9aafcd0621b2207c10e32c649cada4d,sao paulo,SP,Sudeste,40,29,2671.26
c9c7905cffc4ef9ff9f113554423e671,itapecerica da serra,SP,Sudeste,127,22,10657.18
c9d2ba8dde44a275ae06475ed1d2fafc,uberlandia,MG,Sudeste,1,1,28.79
c9e5ad1f6647f5dbd1172adf6ae3cada,porto alegre,RS,Sul,4,3,259.03
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,Sudeste,68,51,9253.47
ca4b77513ac2040591b0d8fae6958380,sando andre,SP,Sudeste,14,12,1772.45
ca5832c6960267b71041f74bb39e8b12,xanxere,SC,Sul,1,1,79.9
ca77545ca4d2dfd1431bf61334e2fa3c,maringa,PR,Sul,6,2,760.0
ca7c6bd577e559472af1c699de9e764e,sao bernardo do campo,SP,Sudeste,6,1,148.0
caa9bc43a9fe8cf9c564ddd8a03cc4a6,jacarei,SP,Sudeste,9,4,683.91
cab85505710c7cb9b720bceb52b01cee,sao paulo,SP,Sudeste,201,28,11124.6
cac4c8e7b1ca6252d8f20b2fc1a2e4af,indaiatuba,SP,Sudeste,74,33,4128.19
cac4e0bc1a3269fa2b6ea5e763f6115b,brusque,SC,Sul,2,1,32.04
cac63f48c38cd7d002a7e846dcd99a23,sumare,SP,Sudeste,10,7,874.0
cac876b37d3abcd6bd76caca30277996,cascavel,PR,Sul,27,14,2229.77
cad10cc982ab6a391570c211b995c17c,avare,SP,Sudeste,1,1,47.4
cad9969167c09b48ae6f1d123f7fa68d,pocos de caldas,MG,Sudeste,1,1,24.0
cb0b3bcf14e0a709df412a99424a59d7,sao paulo,SP,Sudeste,2,2,460.0
cb162c8eef257253782d245c08d9097c,barueri,SP,Sudeste,1,1,34.99
cb32766839f443db85c82a43c4a6c19e,rio claro,SP,Sudeste,2,2,234.0
cb3dd9ce66268c7a3ca7241ac70ab58c,sao paulo,SP,Sudeste,47,25,2759.33
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,SP,Sudeste,11,2,3792.0
cb4a705d00e100b9732d0ca34817d441,florianopolis,SC,Sul,1,1,998.0
cb5df0dcb9e280b1780e9d589889f2c7,bady bassitt,SP,Sudeste,11,10,1614.88
cb5ff1b9715e99589f3e0c7a6afab9e3,maringa,PR,Sul,4,2,85.0
cb6c9f5888a7a090c75beaf615925792,vila velha,ES,Sudeste,11,9,779.8900000000001
cb810bd318f51b3dc3c753944d61a1fa,niteroi,RJ,Sudeste,1,1,1750.0
cb8bcce248bb1fb274ba762d8b971456,santa rita do sapucai,MG,Sudeste,66,5,9152.4
cbbd5ae8f53de5f5097cd8217b529e24,santana de parnaiba,SP,Sudeste,1,1,175.9
cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,SP,Sudeste,160,13,8217.5
cbf09e831b0c11f6f23ffb51004db972,sbc/sp,SP,Sudeste,10,4,1535.2
cc1f04647be106ba74e62b21f358af25,sao paulo,SP,Sudeste,1,1,11.9
cc3d14116804f7209f3884f6367f1152,curitiba,PR,Sul,27,4,5477.8
cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,Sudeste,1651,37,101090.95999999999
cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,Sudeste,33,25,4269.18
cc63f0dd2acba93ffed4fe9f8e0321fa,sao jose do rio preto,SP,Sudeste,55,17,7096.71
cc80e2f693fa6e2408f47ccf62413fc1,curitiba,PR,Sul,2,1,420.0
cca3071e3e9bb7d12640c9fbe2301306,ibitinga,SP,Sudeste,696,318,62779.56
ccada0ef508e698917a6eab263375905,pato bragado,PR,Sul,1,1,119.9
ccb83a794700270fde70898fe9ff368b,sombrio,SC,Sul,12,2,11062.0
ccbd753e6863fe7314dc6c0ca5a074e7,blumenau,SC,Sul,1,1,495.0
ccc4bbb5f32a6ab2b7066a4130f114e3,curitiba,PR,Sul,184,12,72926.72
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,Sudeste,61,16,2442.7
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,Sudeste,26,8,2635.5
cd06602b43d8800bd0afad514919d35c,sao paulo,SP,Sudeste,43,19,2555.31
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,Sudeste,1,1,569.0
cd233f8bfa30ebfd651f47ee7d054951,birigui,SP,Sudeste,1,1,79.9
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,SP,Sudeste,12,11,651.04
cd52a8efd71af3336b14b5039b951cc1,palhoca,SP,Sudeste,2,1,111.8
cd68562d3f44870c08922d380acae552,ribeirao preto,SP,Sudeste,122,57,18119.7
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,Sudeste,31,10,4158.55
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,Sudeste,5,3,1915.0
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,SP,Sudeste,17,4,1118.6000000000001
ce20a2ec1514c25e16f2b5b39bc818f0,sao paulo,SP,Sudeste,4,3,287.0
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,Sul,64,36,13560.19
ce27a3cc3c8cc1ea79d11e561e9bebb6,sao paulo,SP,Sudeste,122,39,9465.45
ce33c6211beaa8fef4cae8b52db39862,suzano,SP,Sudeste,1,1,49.0
ce3ad9de960102d0677a81f5d0bb7b2d,rio de janeiro,RJ,Sudeste,1,1,158.0
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,Sudeste,1,1,18.9
ce616e1913288884e7742faac9d981db,cotia,SP,Sudeste,14,8,333.3
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,Sul,19,13,4818.0
ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,Sudeste,78,14,11793.89
cea729054f157f5870bdd321a958d994,sao paulo,SP,Sudeste,24,17,2482.1
ceaec5548eefc6e23e6607c5435102e7,sao paulo,SP,Sudeste,198,33,51478.18
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,SC,Sul,1,1,57.99
cee48807215b30a12ca2ca10ffb5f250,guaruja,SP,Sudeste,39,27,7212.2300000000005
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,RJ,Sudeste,5,3,315.70000000000005
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,Sudeste,16,5,2101.5
cf654707ed6a99f112c7ec3d6f314b8b,sao paulo,SP,Sudeste,3,4,756.0
cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,Sudeste,6,2,9594.0
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,Sudeste,15,10,4780.81
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,Sudeste,143,60,12609.54
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,MG,Sudeste,12,8,3385.0299999999997
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,Sudeste,20,1,2376.0
d03698c2efd04a549382afa6623e27fb,ilheus,BA,Nordeste,18,14,8865.47
d05ae8f7a5bd1d2a690a44cd079e4e27,rio de janeiro,RJ,Sudeste,77,11,13244.0
d06d019f72a04e5497a0b64190af170c,cotia,SP,Sudeste,17,5,2415.93
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,Nordeste,8,6,598.4
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,SP,Sudeste,13,4,1297.4
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,Sudeste,76,30,3850.2799999999997
d13e50eaa47b4cbe9eb81465865d8cfc,santo andre,SP,Sudeste,66,7,7073.05
d149de2f383552baea37a7198c2296ce,sao paulo,SP,Sudeste,3,2,320.70000000000005
d1582f4043306e6b91afa6a8a884f898,sao paulo,SP,Sudeste,9,1,990.0
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,Sul,11,10,2963.7799999999997
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,SP,Sudeste,6,6,519.09
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,Sul,1,1,237.6
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,PR,Sul,1,1,119.9
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,SP,Sudeste,39,30,11413.17
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,MG,Sudeste,11,10,1154.35
d1c281d3ae149232351cd8c8cc885f0d,ibitinga,SP,Sudeste,214,114,26833.61
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,RS,Sul,12,6,1156.03
d1ef48b38baca7e831711c4a0aeb398f,apucarana,PR,Sul,28,18,1439.13
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,Sudeste,86,44,3922.3
d23019c84ffae2d5ef2270367b8605fc,londrina,PR,Sul,39,8,29205.1
d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,Sudeste,514,111,20926.02
d2572f31e9023e9850ef986a636ff9bf,belo horizonte,MG,Sudeste,1,1,279.0
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,Sul,17,5,2658.45
d263fa444c1504a75cbca5cc465f592a,americana,SP,Sudeste,1,1,399.0
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,Sudeste,2,2,152.9
d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,Sudeste,1,1,54.3
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,Sudeste,1,1,34.99
d2df77822373f19934e87694d8640767,arapongas,PR,Sul,2,2,155.9
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,BA,Nordeste,14,9,1320.7
d2f3e277560ed4c6361284429b00f037,atibaia,SP,Sudeste,5,5,310.5
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,SP,Sudeste,7,5,2289.2
d354c38a7182125a748cb10474fe963b,aperibe,RJ,Sudeste,16,5,1430.35
d3674f271c91f824f82d24d92011f669,brasilia,DF,Centro-Oeste,20,6,1718.3
d36b07fd3c5088e477a72d1fccfe29d4,itapetininga,SP,Sudeste,1,1,328.9
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,Sudeste,28,13,4423.06
d3891911c2feae53c52fea2bd14054e5,sao paulo,SP,Sudeste,2,2,141.0
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,Sudeste,9,8,2902.2999999999997
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,Sul,1,1,161.0
d3f39f05462b79a4562d35893a28f159,mococa,SP,Sudeste,33,6,2363.4
d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,CE,Nordeste,1,1,39.9
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,SP,Sudeste,11,2,1146.88
d4a5e99e0dd915df64ba55a7fbd583fd,sao paulo,SP,Sudeste,1,1,37.25
d4d99b60c4c94cd35acd502cec65dc8d,sao paulo,SP,Sudeste,1,1,72.9
d4e12e7884759a14fa0f5f896c791cae,sao paulo,SP,Sudeste,29,14,1400.0
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,Sul,11,10,431.9
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,Sudeste,17,8,783.29
d4f91e8be86b38da2ee35bc489645a9d,guaratingueta,SP,Sudeste,1,1,49.99
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,Sudeste,11,7,1342.4
d50d79cb34e38265a8649c383dcffd48,sao paulo,SP,Sudeste,70,19,13012.42
d51e0a403fe2e689ece6c73359d96e12,pompeia,SP,Sudeste,18,5,7380.0
d52cbce9845184537284a23c3bc3da0e,garopaba,SC,Sul,2,3,75.0
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,Sudeste,3,2,709.0
d566c37fa119d5e66c4e9052e83ee4ea,sao paulo,SP,Sudeste,65,25,5145.7
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,Sudeste,61,25,3187.7
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,Sudeste,2,1,65.98
d594982fd877af63ace38ea1fca27c76,sao paulo,SP,Sudeste,7,2,217.04
d598f929fc44e1e38678e7f47250ec04,formosa,GO,Centro-Oeste,1,1,69.9
d5b9a084373da994a6e37f732169a853,santo andre,SP,Sudeste,7,5,1769.0
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,Sudeste,33,9,3911.5
d5c530f4884a75ae0dba9c148718d278,centro,MG,Sudeste,2,2,85.39999999999999
d624126b9206f595fb3fbb6ba03b28a8,curitiba,PR,Sul,23,13,7198.8
d63c73efd41eb002280e7ec831424edb,piracicaba,SP,Sudeste,2,2,5598.0
d63f306de130e0391d38a792541723b8,sao paulo,SP,Sudeste,1,1,49.0
d650b663c3b5f6fb392b6326366efa9a,cotia,SP,Sudeste,57,29,18335.9
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,RJ,Sudeste,16,9,776.56
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,Sudeste,23,16,2747.91
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,Sudeste,79,16,3908.94
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,Sudeste,12,13,2002.0
d6b1ce66b035a475f00c017792ff9769,salto,SP,Sudeste,92,18,12277.4
d6b664fa0667064c6d76394e7848d790,araraquara,SP,Sudeste,6,2,6080.0
d6cd01c59123df02fc226eadbadb5f89,sao paulo,SP,Sudeste,1,1,69.9
d71d863e5ef30d94e440c11be17dcd8f,osasco,SP,Sudeste,23,6,9246.9
d73cbd89533ce8b041a9190241453ac8,guiricema,MG,Sudeste,3,3,268.7
d7485b33791774c36108f8c69602d48d,curitiba,PR,Sul,10,8,399.82
d7827b2af99326a03b0ed9c7a24db0d3,londrina,SP,Sudeste,1,1,1455.0
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,Sudeste,5,3,721.89
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,Sudeste,3,3,239.70000000000002
d7d517afce974cd491b8d52bb5b5b1fc,sao paulo,SP,Sudeste,1,1,89.99
d7f1cfc638473be93baedbfd02208016,belford roxo,RJ,Sudeste,1,1,30.0
d85efbc8eff2b7adf524e2820569adc8,sao paulo,SP,Sudeste,1,1,55.0
d8b8f2cf9ff6ba0389072541cb42498c,formosa,GO,Centro-Oeste,1,1,149.0
d8bf0fc082fd4a77fc2e5679b6c00133,sao paulo,SP,Sudeste,1,1,139.9
d8c7ba53e7e38711eaef8c2849d6d2e1,floresta,PR,Sul,22,6,1190.87
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,Sul,6,4,623.7
d8d9567d0bfb0bc7eb845a205ba42657,sao paulo,SP,Sudeste,4,3,74.6
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,Sudeste,2,1,198.0
d90fe2229fee1a5da999ccd0c06c1667,sao paulo,SP,Sudeste,3,2,450.0
d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,Sudeste,524,309,39926.39
d921b68bf747894be13a97ae52b0f386,formiga,MG,Sudeste,77,46,15645.8
d93844a9c55ba7ce353388bcf849ea56,curitiba,PR,Sul,12,12,2708.5
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,Sudeste,33,6,2666.7000000000003
d93b8458c6fe139d85cfa5eadbf55bd2,sao paulo,SP,Sudeste,1,1,19.9
d9442042130b7fe579d1295f9f4a248f,sao paulo,SP,Sudeste,18,7,725.17
d94a40fd42351c259927028d163af842,baependi,MG,Sudeste,100,16,13674.8
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,Sul,8,1,539.1
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,Sudeste,28,18,1776.0
d98eec89afa3380e14463da2aabaea72,porto alegre,RS,Sul,168,26,6968.53
d9a84e1403de8da0c3aa531d6d108ba6,sao paulo,SP,Sudeste,53,35,1385.3
d9b00a97818674c7f8d8b1ef0e689679,ponta grossa,PR,Sul,1,1,69.9
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,Sudeste,54,20,6911.02
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,Sudeste,1,1,168.1
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,Sudeste,2,2,132.6
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,Sudeste,3,3,678.0
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,Sudeste,4,6,161.0
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,SP,Sudeste,11,7,722.5
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,SP,Sudeste,9,2,3050.0
da03c298e3999e9d828591fc2179d109,sao paulo,SP,Sudeste,4,2,787.7
da20530872245d6cd9d2f5725613c430,igrejinha,RS,Sul,2,2,314.96000000000004
da2782c804606d2a5d8e1760dbb3e7ec,sao paulo,SP,Sudeste,1,1,89.0
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,Sudeste,1,1,44.9
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,Sudeste,12,9,728.79
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,SP,Sudeste,17,7,1259.1
da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,Sudeste,1311,221,159816.87
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,Sudeste,8,7,1442.0
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,Sudeste,38,26,1864.1
daf565f087a52def0fd5c5825b3661bc,brusque,SC,Sul,9,5,813.9000000000001
db1f0f7c7e5e87f40b62226f020bb297,pinhais,PR,Sul,3,3,59.01
db2956745b3a8e9f3785c99f34b5d25e,sao sebastiao,SP,Sudeste,45,6,8261.0
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,Sudeste,136,50,3304.3199999999997
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,Sudeste,16,8,933.97
db6a4d4b5f1f5f98820ce6ce2619e2de,sao paulo,SP,Sudeste,1,1,135.99
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,Sudeste,1,1,109.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,SP,Sudeste,108,55,7186.85
dbbcfe2c8d026742134ac3e28ccde274,curitiba,PR,Sul,4,4,308.59000000000003
dbc22125167c298ef99da25668e1011f,borda da mata,MG,Sudeste,394,100,32829.12
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,Sudeste,1,1,199.99
dbd66278cbfe1aa1000f90a217ca4695,sao paulo,SP,Sudeste,85,18,4928.9
dbdd0ec73a4817971d962698f2fea022,fortaleza,CE,Nordeste,16,3,6384.0
dbec9a0a7efeff029d4d9dce7dc4cc95,belo horizonte,MG,Sudeste,3,2,1170.0
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,Sul,1,1,130.0
dc317f341ab0e22f39acbd9dbf9b4a1f,cachoeirinha,RS,Sul,55,7,18988.4
dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,Sudeste,225,163,23655.98
dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,Sul,4,3,424.2
